appointment_id,institution_id,seat_id,seat_level,source_index,title_verbatim,unit_name,person_id,start_date,start_precision,end_date,end_precision,end_date_suppressed,is_current,is_interim,is_interim_legacy,interim_evidence,interim_evidence_quote,interim_override,interim_override_reason,interim_diverges_from_legacy,title_is_compound,converted_to_permanent,linked_permanent_id,predecessor_appointment_id,appointment_seq,is_left_censored,last_verified_date,announcement_date,search_start_date,search_firm,is_internal_hire,source_url
US-CITY-UNIVERSITY-OF-SEATTLE-CENTRAL-2006-2,US-CITY-UNIVERSITY-OF-SEATTLE,US-CITY-UNIVERSITY-OF-SEATTLE-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04803,2006-01-01,year,2013-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-CITY-UNIVERSITY-OF-SEATTLE-CENTRAL-1996-1,2,FALSE,,,,,FALSE,https://www.uaa.alaska.edu/about/administration/office-of-the-chancellor/previous-chancellors.cshtml
US-CLARKE-UNIVERSITY-CENTRAL-2006-2,US-CLARKE-UNIVERSITY,US-CLARKE-UNIVERSITY-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04804,2006-01-01,year,2019-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-CLARKE-UNIVERSITY-CENTRAL-1984-1,2,FALSE,,,,,,https://www.clarke.edu/about-clarke/mission-history/past-presidents-of-clarke-university/
US-ERSKINE-COLLEGE-CENTRAL-2006-4,US-ERSKINE-COLLEGE,US-ERSKINE-COLLEGE-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04805,2006-01-01,year,2010-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-ERSKINE-COLLEGE-CENTRAL-2005-3,4,FALSE,,,,,TRUE,https://www.erskine.edu/2021/02/24/erskine-marks-passing-of-president-emeritus-dr-randall-t-ruble/
US-GRAND-VALLEY-STATE-UNIVERSITY-CENTRAL-2006-3,US-GRAND-VALLEY-STATE-UNIVERSITY,US-GRAND-VALLEY-STATE-UNIVERSITY-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04806,2006-01-01,year,2019-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-GRAND-VALLEY-STATE-UNIVERSITY-CENTRAL-2001-2,3,FALSE,,,,,FALSE,https://www.gvsu.edu/gvnext/2018/grand-valleys-president-haas-announces-retirement-in-2019-10388.htm
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL-CENTRAL-2006-2,US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04807,2006-01-01,year,2013-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL-CENTRAL-1987-1,2,FALSE,,,,,FALSE,https://www.indwes.edu/articles/2024/10/presidents-of-the-past-smith
US-POINT-PARK-UNIVERSITY-CENTRAL-2006-3,US-POINT-PARK-UNIVERSITY,US-POINT-PARK-UNIVERSITY-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04808,2006-01-01,year,2021-01-01,year,FALSE,FALSE,FALSE,FALSE,narrative_unanchored,"Rose through Point Park's own administration (VP of finance and operations from 2000), named acting president Jan.",FALSE,,FALSE,FALSE,FALSE,,US-POINT-PARK-UNIVERSITY-CENTRAL-1997-2,3,FALSE,,,,,TRUE,https://www.post-gazette.com/news/education/2020/10/05/Point-Park-University-Paul-Hennigan-retire-leadership-enrollment-pandemic-presidential-search/stories/202010050080
US-PONTIFICAL-CATHOLIC-UNIVERSITY-OF-PUERTO-RICO-PONCE-CENTRAL-2006-3,US-PONTIFICAL-CATHOLIC-UNIVERSITY-OF-PUERTO-RICO-PONCE,US-PONTIFICAL-CATHOLIC-UNIVERSITY-OF-PUERTO-RICO-PONCE-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04809,2006-01-01,year,2009-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-PONTIFICAL-CATHOLIC-UNIVERSITY-OF-PUERTO-RICO-PONCE-CENTRAL-1998-2,3,FALSE,,,,,FALSE,https://hets.org/about-hets/our-history/outstanding-leadership/
US-SAINT-MARYS-UNIVERSITY-OF-MINNESOTA-CENTRAL-2006-3,US-SAINT-MARYS-UNIVERSITY-OF-MINNESOTA,US-SAINT-MARYS-UNIVERSITY-OF-MINNESOTA-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04810,2006-01-01,year,2008-01-01,year,FALSE,FALSE,TRUE,TRUE,narrative_other_person,Stepped in as interim president immediately after Franz's resignation and served until Brother William Mann took office in mid-2008.,TRUE,Stepped in as interim president immediately after Franz's resignation and served until Brother William Mann took office in mid-2008.,FALSE,FALSE,FALSE,,US-SAINT-MARYS-UNIVERSITY-OF-MINNESOTA-CENTRAL-2005-2,3,FALSE,,,,,TRUE,https://smumn.blogspot.com/2006/12/brother-craig-franz-resigns-as.html
US-SAMFORD-UNIVERSITY-CENTRAL-2006-2,US-SAMFORD-UNIVERSITY,US-SAMFORD-UNIVERSITY-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04811,2006-01-01,year,2021-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-SAMFORD-UNIVERSITY-CENTRAL-1983-1,2,FALSE,,,,,FALSE,https://www.samford.edu/news/2020/08/Westmoreland-Announces-Plans-to-Retire-as-Samford-University-President
US-SAYBROOK-UNIVERSITY-CENTRAL-2006-4,US-SAYBROOK-UNIVERSITY,US-SAYBROOK-UNIVERSITY-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04812,2006-01-01,year,2011-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-SAYBROOK-UNIVERSITY-CENTRAL-2000-3,4,FALSE,,,,,FALSE,https://www.artcenter.edu/about/get-to-know-artcenter/people/president-emeritus.html
US-SIMMONS-UNIVERSITY-CENTRAL-2006-3,US-SIMMONS-UNIVERSITY,US-SIMMONS-UNIVERSITY-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P03021,2006-01-01,year,2008-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-SIMMONS-UNIVERSITY-CENTRAL-1996-2,3,FALSE,,,,,FALSE,https://beatleyweb.simmons.edu/presidents/exhibits/show/presidents/scrimshaw
US-UNIVERSITY-OF-PHOENIX-ARIZONA-CENTRAL-2006-3,US-UNIVERSITY-OF-PHOENIX-ARIZONA,US-UNIVERSITY-OF-PHOENIX-ARIZONA-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P04813,2006-01-01,year,2014-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-PHOENIX-ARIZONA-CENTRAL-2000-2,3,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/Bill_Pepicello
US-ARIZONA-STATE-UNIVERSITY-PROVOST-2006-2,US-ARIZONA-STATE-UNIVERSITY,US-ARIZONA-STATE-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Executive Vice President and University Provost,Office of the University Provost,P04814,2006-01-01,year,2013-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Executive Vice President and University Provost,FALSE,,FALSE,FALSE,FALSE,,US-ARIZONA-STATE-UNIVERSITY-PROVOST-1991-1,2,FALSE,,,,,FALSE,https://news.asu.edu/20170924-asu-news-transformational-provost-elizabeth-capaldi-phillips-dies
US-BROWN-UNIVERSITY-PROVOST-2006-7,US-BROWN-UNIVERSITY,US-BROWN-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Provost,Office of the Provost,P04815,2006-01-01,year,2011-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost,FALSE,,FALSE,FALSE,FALSE,,US-BROWN-UNIVERSITY-PROVOST-2002-6,7,FALSE,,,,,TRUE,https://www.brown.edu/news/2023-05-25/robert-zimmer
US-CHAPMAN-UNIVERSITY-PROVOST-2006-10,US-CHAPMAN-UNIVERSITY,US-CHAPMAN-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Provost and Chief Academic Officer,Office of the Provost,P04816,2006-01-01,year,2007-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost and Chief Academic Officer,FALSE,,FALSE,FALSE,FALSE,,US-CHAPMAN-UNIVERSITY-PROVOST-2005-9,10,FALSE,,,,,FALSE,https://www.chapman.edu/about/our-family/president/past-presidents/struppa-bio.aspx
US-GEORGIA-INSTITUTE-OF-TECHNOLOGY-PROVOST-2006-4,US-GEORGIA-INSTITUTE-OF-TECHNOLOGY,US-GEORGIA-INSTITUTE-OF-TECHNOLOGY-PROVOST,provost,r1-provost-deans.json,Provost and Executive Vice President for Academic Affairs,Office of the Provost,P03028,2006-01-01,year,2010-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain_narrative_elsewhere,also served as interim president 2008–2009.,FALSE,,FALSE,FALSE,FALSE,,US-GEORGIA-INSTITUTE-OF-TECHNOLOGY-PROVOST-2001-3,4,FALSE,,,,,TRUE,https://www.news.gatech.edu/2006/08/23/schuster-appointed-georgia-tech-provost
US-INDIANA-UNIVERSITY-BLOOMINGTON-PROVOST-2006-1,US-INDIANA-UNIVERSITY-BLOOMINGTON,US-INDIANA-UNIVERSITY-BLOOMINGTON-PROVOST,provost,r1-provost-deans.json,"Interim Provost and Vice President for Academic Affairs, IU Bloomington",Office of the Provost & Executive Vice Chancellor,P04817,2006-01-01,year,2007-01-01,year,FALSE,FALSE,TRUE,TRUE,title,"Interim Provost and Vice President for Academic Affairs, IU Bloomington",FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,FALSE,https://provost.indiana.edu/about/provost-office.html
US-INDIANA-UNIVERSITY-INDIANAPOLIS-PROVOST-2006-2,US-INDIANA-UNIVERSITY-INDIANAPOLIS,US-INDIANA-UNIVERSITY-INDIANAPOLIS-PROVOST,provost,r1-provost-deans.json,Executive Vice Chancellor and Dean of the Faculties,Office of the Provost (formerly Office of Academic Affairs / Office of the Dean of the Faculties),P04818,2006-01-01,year,2012-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Executive Vice Chancellor and Dean of the Faculties,FALSE,,FALSE,FALSE,FALSE,,US-INDIANA-UNIVERSITY-INDIANAPOLIS-PROVOST-1987-1,2,FALSE,,,,,FALSE,https://chancellor.iupui.edu/campus-leadership/honors-and-awards/chancellors-medallion/sukhatme.html
US-IOWA-STATE-UNIVERSITY-PROVOST-2006-6,US-IOWA-STATE-UNIVERSITY,US-IOWA-STATE-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Interim Provost,Office of the Senior Vice President and Provost,P04819,2006-01-01,year,2007-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Provost,FALSE,,FALSE,FALSE,FALSE,,US-IOWA-STATE-UNIVERSITY-PROVOST-2002-5,6,FALSE,,,,,TRUE,https://www.news.iastate.edu/news/2006/sep/hoffman.shtml
US-MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY-PROVOST-2006-2,US-MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,US-MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY-PROVOST,provost,r1-provost-deans.json,Provost and Executive Vice Chancellor for Academic Affairs,Office of the Provost,P04820,2006-01-01,year,2014-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain_narrative_elsewhere,also served as interim chancellor in 2011.,FALSE,,FALSE,FALSE,FALSE,,US-MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY-PROVOST-2001-1,2,FALSE,,,,,FALSE,https://news.mst.edu/2006/05/michigan_techs_dr_warren_kent/
US-NORTH-CAROLINA-A-AND-T-STATE-UNIVERSITY-PROVOST-2006-2,US-NORTH-CAROLINA-A-AND-T-STATE-UNIVERSITY,US-NORTH-CAROLINA-A-AND-T-STATE-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Interim Provost and Vice Chancellor for Academic Affairs,Office of the Provost (Division of Academic Affairs),P04821,2006-01-01,year,2008-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Provost and Vice Chancellor for Academic Affairs,FALSE,,FALSE,FALSE,FALSE,,US-NORTH-CAROLINA-A-AND-T-STATE-UNIVERSITY-PROVOST-2000-1,2,FALSE,,,,,TRUE,https://campusweb.ncat.edu/announcements/interim_provost/
US-RENSSELAER-POLYTECHNIC-INSTITUTE-PROVOST-2006-8,US-RENSSELAER-POLYTECHNIC-INSTITUTE,US-RENSSELAER-POLYTECHNIC-INSTITUTE-PROVOST,provost,r1-provost-deans.json,Provost,Office of the Provost,P04822,2006-01-01,year,2012-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain_narrative_elsewhere,"Post-provost: Became interim dean, then dean, of the College of Arts and Sciences at the University of Alabama at Birmingham (2012-2020) [https://www.uab.edu/news/arts/item/2788-uab-announces-robert-palazzo-as-college-of-arts-sciences-interim-dean]",FALSE,,FALSE,FALSE,FALSE,,US-RENSSELAER-POLYTECHNIC-INSTITUTE-PROVOST-2000-7,8,FALSE,,,,,,https://archives.rpi.edu/institute-history/academic-heads-of-rensselaer
US-SOUTHERN-METHODIST-UNIVERSITY-PROVOST-2006-5,US-SOUTHERN-METHODIST-UNIVERSITY,US-SOUTHERN-METHODIST-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Provost ad interim,Office of the Executive Vice President and Provost,P04823,2006-01-01,year,2007-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Provost ad interim,FALSE,,FALSE,FALSE,FALSE,,US-SOUTHERN-METHODIST-UNIVERSITY-PROVOST-2005-4,5,FALSE,,,,,TRUE,https://bushlibraryblog.wordpress.com/library-supporters/tom-tunks-provost-ad-interim-address-to-the-general-faculty/
US-STEVENS-INSTITUTE-OF-TECHNOLOGY-PROVOST-2006-1,US-STEVENS-INSTITUTE-OF-TECHNOLOGY,US-STEVENS-INSTITUTE-OF-TECHNOLOGY-PROVOST,provost,r1-provost-deans.json,Provost and University Vice President,Office of the Provost,P04824,2006-01-01,year,2016-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain_narrative_elsewhere,Korfiatis also served concurrently as Interim President and Provost in 2010-2011.,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,TRUE,https://www.stevens.edu/profile/gkorfiat
US-SYRACUSE-UNIVERSITY-PROVOST-2006-2,US-SYRACUSE-UNIVERSITY,US-SYRACUSE-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Vice Chancellor and Provost,Office of the Provost (Office of Academic Affairs),P04361,2006-01-01,year,2014-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain_narrative_elsewhere,Interim Vice Chancellor and Provost from July 2006;,FALSE,,FALSE,FALSE,FALSE,,US-SYRACUSE-UNIVERSITY-PROVOST-1999-1,2,FALSE,,,,,TRUE,https://news.syr.edu/2014/12/05/vice-chancellor-and-provost-eric-spina-announces-plans-to-conclude-tenure-52595/
US-TEMPLE-UNIVERSITY-PROVOST-2006-6,US-TEMPLE-UNIVERSITY,US-TEMPLE-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Interim Provost,Office of the Provost,P02137,2006-01-01,year,2007-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim Provost,FALSE,,FALSE,FALSE,FALSE,,US-TEMPLE-UNIVERSITY-PROVOST-2001-5,6,FALSE,,,,,TRUE,https://provost.temple.edu/about/history
US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-PROVOST-2006-3,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-PROVOST,provost,r1-provost-deans.json,Executive Vice Chancellor and Provost,Office of the Executive Vice Chancellor and Provost,P04825,2006-01-01,year,2013-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Executive Vice Chancellor and Provost,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-PROVOST-2000-2,3,FALSE,,,,,TRUE,https://evcp.berkeley.edu/people
US-UNIVERSITY-OF-CONNECTICUT-PROVOST-2006-5,US-UNIVERSITY-OF-CONNECTICUT,US-UNIVERSITY-OF-CONNECTICUT-PROVOST,provost,r1-provost-deans.json,Provost and Executive Vice President for Academic Affairs,Office of the Provost,P04826,2006-01-01,year,2012-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost and Executive Vice President for Academic Affairs,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CONNECTICUT-PROVOST-2004-4,5,FALSE,,,,,FALSE,https://today.uconn.edu/2012/01/uconn-provost-to-step-down/
US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN-PROVOST-2006-10,US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN,US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN-PROVOST,provost,r1-provost-deans.json,Provost and Vice Chancellor for Academic Affairs,Office of the Provost and Vice Chancellor for Academic Affairs,P04023,2006-01-01,year,2009-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost and Vice Chancellor for Academic Affairs,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN-PROVOST-2004-9,10,FALSE,,,,,FALSE,https://provost.illinois.edu/about/about-the-provost/historical-timeline-of-the-provost/
US-UNIVERSITY-OF-KANSAS-PROVOST-2006-2,US-UNIVERSITY-OF-KANSAS,US-UNIVERSITY-OF-KANSAS-PROVOST,provost,r1-provost-deans.json,Executive Vice Chancellor and Provost,Office of the Provost,P03744,2006-01-01,year,2009-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Executive Vice Chancellor and Provost,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-KANSAS-PROVOST-1993-1,2,FALSE,,,,,FALSE,http://provost.ku.edu/memos/20090929
US-UNIVERSITY-OF-KENTUCKY-PROVOST-2006-6,US-UNIVERSITY-OF-KENTUCKY,US-UNIVERSITY-OF-KENTUCKY-PROVOST,provost,r1-provost-deans.json,Provost,Office of the Provost,P04827,2006-01-01,year,2012-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-KENTUCKY-PROVOST-2005-5,6,FALSE,,,,,FALSE,https://provost.uky.edu/about-provost/history-office-provost
US-UNIVERSITY-OF-MICHIGAN-PROVOST-2006-11,US-UNIVERSITY-OF-MICHIGAN,US-UNIVERSITY-OF-MICHIGAN-PROVOST,provost,r1-provost-deans.json,Provost and Executive Vice President for Academic Affairs,Office of the Provost and Executive Vice President for Academic Affairs,P04828,2006-01-01,year,2010-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost and Executive Vice President for Academic Affairs,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-MICHIGAN-PROVOST-2002-10,11,FALSE,,,,,FALSE,https://alumni.umich.edu/michigan-alum/from-provost-to-president/
US-UNIVERSITY-OF-NEW-MEXICO-PROVOST-2006-4,US-UNIVERSITY-OF-NEW-MEXICO,US-UNIVERSITY-OF-NEW-MEXICO-PROVOST,provost,r1-provost-deans.json,Provost and Executive Vice President for Academic Affairs,Office of the Provost,P04627,2006-01-01,year,2008-01-01,year,FALSE,FALSE,FALSE,FALSE,narrative_two_appointments,Post-provost: Acting provost (2005-06) then permanent provost (2006-08);,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-NEW-MEXICO-PROVOST-2005-3,4,FALSE,,,,,TRUE,https://regents.unm.edu/meetings/minutes/2006/bor_minutes_2006-10-10.pdf
US-UNIVERSITY-OF-NORTH-CAROLINA-PROVOST-2006-12,US-UNIVERSITY-OF-NORTH-CAROLINA,US-UNIVERSITY-OF-NORTH-CAROLINA-PROVOST,provost,r1-provost-deans.json,Executive Vice Chancellor and Provost,Office of the Provost,P04829,2006-01-01,year,2009-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Executive Vice Chancellor and Provost,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-NORTH-CAROLINA-PROVOST-2001-11,12,FALSE,,,,,,https://finding-aids.lib.unc.edu/40039/
US-UNIVERSITY-OF-TENNESSEE-KNOXVILLE-PROVOST-2006-7,US-UNIVERSITY-OF-TENNESSEE-KNOXVILLE,US-UNIVERSITY-OF-TENNESSEE-KNOXVILLE-PROVOST,provost,r1-provost-deans.json,Provost,Office of the Provost,P04830,2006-01-01,year,2008-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-TENNESSEE-KNOXVILLE-PROVOST-2003-6,7,FALSE,,,,,,https://volopedia.lib.utk.edu/entries/provosts-of-ut-knoxville/
US-UNIVERSITY-OF-VERMONT-PROVOST-2006-1,US-UNIVERSITY-OF-VERMONT,US-UNIVERSITY-OF-VERMONT-PROVOST,provost,r1-provost-deans.json,Provost and Senior Vice President,Office of the Provost,P04831,2006-01-01,year,2009-01-01,year,FALSE,FALSE,FALSE,FALSE,narrative_hedged,"served roughly three years as provost, departing in 2009 when Knodell was named interim.",FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,,https://www.uvm.edu/cas/news/professor-john-hughes-mineral-man
US-UNIVERSITY-OF-WISCONSIN-MADISON-PROVOST-2006-3,US-UNIVERSITY-OF-WISCONSIN-MADISON,US-UNIVERSITY-OF-WISCONSIN-MADISON-PROVOST,provost,r1-provost-deans.json,Provost and Vice Chancellor for Academic Affairs,Office of the Provost,P04832,2006-01-01,year,2009-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost and Vice Chancellor for Academic Affairs,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-WISCONSIN-MADISON-PROVOST-2005-2,3,FALSE,,,,,TRUE,https://news.wisc.edu/patrick-farrell-to-become-uw-madisons-next-provost/
US-UTAH-STATE-UNIVERSITY-PROVOST-2006-3,US-UTAH-STATE-UNIVERSITY,US-UTAH-STATE-UNIVERSITY-PROVOST,provost,r1-provost-deans.json,Provost and Executive Vice President,Office of the Provost & Executive Vice President,P04833,2006-01-01,year,2013-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Provost and Executive Vice President,FALSE,,FALSE,FALSE,FALSE,,US-UTAH-STATE-UNIVERSITY-PROVOST-2005-2,3,FALSE,,,,,,https://www.hjnews.com/news/usu-provost-ray-coward-to-retire-dean-of-college-of-agriculture-to-replace-him/article_bcf246bc-0cdf-11e2-a886-001a4bcf887a.html
US-CHAPMAN-UNIVERSITY-D-ARGYROS-SCHOOL-OF-BUSINESS-AND-ECONOMICS-2006-2,US-CHAPMAN-UNIVERSITY,US-CHAPMAN-UNIVERSITY-D-ARGYROS-SCHOOL-OF-BUSINESS-AND-ECONOMICS,dean,r1-bschool-deans.json,,Argyros School of Business and Economics,P04834,2006-01-01,month,2012-07-01,month,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,US-CHAPMAN-UNIVERSITY-D-ARGYROS-SCHOOL-OF-BUSINESS-AND-ECONOMICS-2002-1,2,FALSE,,,,,FALSE,https://www.chapman.edu/our-faculty/arthur-kraft.aspx
US-FLORIDA-STATE-UNIVERSITY-D-COLLEGE-OF-BUSINESS-2006-4,US-FLORIDA-STATE-UNIVERSITY,US-FLORIDA-STATE-UNIVERSITY-D-COLLEGE-OF-BUSINESS,dean,r1-bschool-deans.json,,College of Business,P04175,2006-01-01,year,2015-01-01,year,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,US-FLORIDA-STATE-UNIVERSITY-D-COLLEGE-OF-BUSINESS-2005-3,4,FALSE,,,,,FALSE,https://business.fsu.edu/article/fifth-dean-beck-dudley-made-college-stronger-ever
US-MISSISSIPPI-STATE-UNIVERSITY-D-COLLEGE-OF-BUSINESS-2006-4,US-MISSISSIPPI-STATE-UNIVERSITY,US-MISSISSIPPI-STATE-UNIVERSITY-D-COLLEGE-OF-BUSINESS,dean,r1-bschool-deans.json,,College of Business,P04835,2006-01-01,year,2007-08-01,month,FALSE,FALSE,TRUE,TRUE,narrative_unanchored,Interim;,TRUE,Interim;,FALSE,FALSE,FALSE,,US-MISSISSIPPI-STATE-UNIVERSITY-D-COLLEGE-OF-BUSINESS-1998-3,4,FALSE,,,,,TRUE,https://www.newsarchive.msstate.edu/newsroom/article/2006/09/msu-business-accounting-leader-now-also-holding-national-post
US-PENNSYLVANIA-STATE-UNIVERSITY-D-SMEAL-COLLEGE-OF-BUSINESS-2006-3,US-PENNSYLVANIA-STATE-UNIVERSITY,US-PENNSYLVANIA-STATE-UNIVERSITY-D-SMEAL-COLLEGE-OF-BUSINESS,dean,r1-bschool-deans.json,,Smeal College of Business,P04836,2006-01-01,month,2006-07-01,month,FALSE,FALSE,TRUE,TRUE,etl_only,origin coding: Interim-Internal Interim-Internal,TRUE,origin coding: Interim-Internal Interim-Internal,FALSE,FALSE,FALSE,,US-PENNSYLVANIA-STATE-UNIVERSITY-D-SMEAL-COLLEGE-OF-BUSINESS-2000-2,3,FALSE,,,,,TRUE,https://directory.smeal.psu.edu/kml
US-PENNSYLVANIA-STATE-UNIVERSITY-D-SMEAL-COLLEGE-OF-BUSINESS-2006-4,US-PENNSYLVANIA-STATE-UNIVERSITY,US-PENNSYLVANIA-STATE-UNIVERSITY-D-SMEAL-COLLEGE-OF-BUSINESS,dean,r1-bschool-deans.json,,Smeal College of Business,P04837,2006-07-01,month,2012-01-01,year,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,US-PENNSYLVANIA-STATE-UNIVERSITY-D-SMEAL-COLLEGE-OF-BUSINESS-2006-3,4,FALSE,,,,,TRUE,https://www.psu.edu/news/smeal-college-business/story/smeal-dean-james-thomas-step-down-return-faculty
US-RUTGERS-UNIVERSITY-D-RUTGERS-BUSINESS-SCHOOL-NEWARK-AND-NEW-BRUNSWICK-2006-2,US-RUTGERS-UNIVERSITY,US-RUTGERS-UNIVERSITY-D-RUTGERS-BUSINESS-SCHOOL-NEWARK-AND-NEW-BRUNSWICK,dean,r1-bschool-deans.json,,Rutgers Business School - Newark and New Brunswick,P04838,2006-01-01,year,2007-01-01,year,FALSE,FALSE,TRUE,TRUE,etl_only,origin coding: Internal Interim-Internal,TRUE,origin coding: Internal Interim-Internal,FALSE,FALSE,FALSE,,US-RUTGERS-UNIVERSITY-D-RUTGERS-BUSINESS-SCHOOL-NEWARK-AND-NEW-BRUNSWICK-1998-1,2,FALSE,,,,,TRUE,https://engineering.nyu.edu/news/poly-alum-rosa-oppenheim-appointed-acting-dean-rutgers-business-school
