seat_id,institution_id,seat_level,unit_type,canonical_name,reports_to,reports_to_source_url,reports_to_year_observed,created_year,dissolved_year,predecessor_seat_id
US-HUNTER-COLLEGE-CENTRAL,US-HUNTER-COLLEGE,president,central,Office of the President,,,,1870,,
US-ILLINOIS-STATE-UNIVERSITY-CENTRAL,US-ILLINOIS-STATE-UNIVERSITY,president,central,Office of the President,,,,1857,,
US-OAKLAND-UNIVERSITY-CENTRAL,US-OAKLAND-UNIVERSITY,president,central,Office of the President,,,,1957,,
US-SAM-HOUSTON-STATE-UNIVERSITY-CENTRAL,US-SAM-HOUSTON-STATE-UNIVERSITY,president,central,Office of the President,,,,1879,,
US-SAN-JOSE-STATE-UNIVERSITY-CENTRAL,US-SAN-JOSE-STATE-UNIVERSITY,president,central,Office of the President,,,,1857,,
US-SETON-HALL-UNIVERSITY-CENTRAL,US-SETON-HALL-UNIVERSITY,president,central,Office of the President,,,,1856,,
US-SOUTH-CAROLINA-STATE-UNIVERSITY-CENTRAL,US-SOUTH-CAROLINA-STATE-UNIVERSITY,president,central,Office of the President,,,,1896,,
US-TEXAS-SOUTHERN-UNIVERSITY-CENTRAL,US-TEXAS-SOUTHERN-UNIVERSITY,president,central,Office of the President,,,,1927,,
US-UNIVERSITY-OF-NEW-ENGLAND-CENTRAL,US-UNIVERSITY-OF-NEW-ENGLAND,president,central,Office of the President,,,,1831,,
US-UNIVERSITY-OF-NORTH-CAROLINA-GREENSBORO-CENTRAL,US-UNIVERSITY-OF-NORTH-CAROLINA-GREENSBORO,president,central,Office of the Chancellor,,,,1891,,
US-UNIVERSITY-OF-OKLAHOMA-HEALTH-SCIENCES-CENTER-CENTRAL,US-UNIVERSITY-OF-OKLAHOMA-HEALTH-SCIENCES-CENTER,president,central,Office of the Senior Vice President and Provost,,,,1910,,
US-UNIVERSITY-OF-SAN-DIEGO-CENTRAL,US-UNIVERSITY-OF-SAN-DIEGO,president,central,Office of the President,,,,1949,,
US-CAPELLA-UNIVERSITY-CENTRAL,US-CAPELLA-UNIVERSITY,president,central,Office of the President,,,,1993,,
US-LOYOLA-UNIVERSITY-NEW-ORLEANS-CENTRAL,US-LOYOLA-UNIVERSITY-NEW-ORLEANS,president,central,Office of the President,,,,,,
US-MISERICORDIA-UNIVERSITY-CENTRAL,US-MISERICORDIA-UNIVERSITY,president,central,Office of the President,,,,,,
US-PACIFIC-UNIVERSITY-CENTRAL,US-PACIFIC-UNIVERSITY,president,central,Office of the President,,,,,,
US-POINT-PARK-UNIVERSITY-CENTRAL,US-POINT-PARK-UNIVERSITY,president,central,Office of the President,,,,,,
US-RADFORD-UNIVERSITY-CENTRAL,US-RADFORD-UNIVERSITY,president,central,Office of the President,,,,,,
US-SIMMONS-UNIVERSITY-CENTRAL,US-SIMMONS-UNIVERSITY,president,central,Office of the President,,,,1899,,
US-TRINITY-INTERNATIONAL-UNIVERSITY-ILLINOIS-CENTRAL,US-TRINITY-INTERNATIONAL-UNIVERSITY-ILLINOIS,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-BRIDGEPORT-CENTRAL,US-UNIVERSITY-OF-BRIDGEPORT,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-HOUSTON-CLEAR-LAKE-CENTRAL,US-UNIVERSITY-OF-HOUSTON-CLEAR-LAKE,president,central,Office of the President,,,,1971,,
US-UNIVERSITY-OF-ST-FRANCIS-CENTRAL,US-UNIVERSITY-OF-ST-FRANCIS,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-THE-PACIFIC-CENTRAL,US-UNIVERSITY-OF-THE-PACIFIC,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-THE-SCIENCES-CENTRAL,US-UNIVERSITY-OF-THE-SCIENCES,president,central,Office of the President,,,,,,
US-WESTERN-CAROLINA-UNIVERSITY-CENTRAL,US-WESTERN-CAROLINA-UNIVERSITY,president,central,Office of the Chancellor,,,,,,
US-WINSTON-SALEM-STATE-UNIVERSITY-CENTRAL,US-WINSTON-SALEM-STATE-UNIVERSITY,president,central,Office of the Chancellor,,,,,,
US-UNIVERSITY-BUFFALO-PROVOST,US-UNIVERSITY-BUFFALO,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-CONNECTICUT-PROVOST,US-UNIVERSITY-OF-CONNECTICUT,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-OKLAHOMA-PROVOST,US-UNIVERSITY-OF-OKLAHOMA,provost,central,Office of the Senior Vice President and Provost (Norman Campus),,,,,,
US-CUNY-BARUCH-COLLEGE-D-ZICKLIN-SCHOOL-OF-BUSINESS,US-CUNY-BARUCH-COLLEGE,dean,business,Zicklin School of Business,,,,,,
US-OKLAHOMA-STATE-UNIVERSITY-D-SPEARS-SCHOOL-OF-BUSINESS,US-OKLAHOMA-STATE-UNIVERSITY,dean,business,Spears School of Business,,,,,,
US-UNIVERSITY-OF-KANSAS-D-SCHOOL-OF-BUSINESS,US-UNIVERSITY-OF-KANSAS,dean,business,School of Business,,,,,,
US-UNIVERSITY-OF-NEVADA-RENO-D-COLLEGE-OF-BUSINESS,US-UNIVERSITY-OF-NEVADA-RENO,dean,business,College of Business,,,,,,
US-UNIVERSITY-OF-TEXAS-AUSTIN-D-MCCOMBS-SCHOOL-OF-BUSINESS,US-UNIVERSITY-OF-TEXAS-AUSTIN,dean,business,McCombs School of Business,,,,,,
US-BAYLOR-UNIVERSITY-D-SCHOOL-OF-ENGINEERING-AND-COMPUTER-SCIENCE,US-BAYLOR-UNIVERSITY,dean,engineering,School of Engineering and Computer Science,,,,,,
US-PURDUE-UNIVERSITY-D-COLLEGE-OF-ENGINEERING,US-PURDUE-UNIVERSITY,dean,engineering,College of Engineering,,,,,,
US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-SCIENCE-AND-ENGINEERING,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,dean,engineering,College of Science and Engineering,,,,,,
US-UNIVERSITY-OF-MISSISSIPPI-D-SCHOOL-OF-ENGINEERING,US-UNIVERSITY-OF-MISSISSIPPI,dean,engineering,School of Engineering,,,,,,
US-UNIVERSITY-OF-NEVADA-RENO-D-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-NEVADA-RENO,dean,engineering,College of Engineering,,,,,,
US-VIRGINIA-COMMONWEALTH-UNIVERSITY-D-COLLEGE-OF-ENGINEERING,US-VIRGINIA-COMMONWEALTH-UNIVERSITY,dean,engineering,College of Engineering,,,,,,
US-WASHINGTON-STATE-UNIVERSITY-D-VOILAND-COLLEGE-OF-ENGINEERING-AND-ARCHITECTURE,US-WASHINGTON-STATE-UNIVERSITY,dean,engineering,Voiland College of Engineering and Architecture,,,,,,
US-UNIVERSITY-OF-RHODE-ISLAND-D-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-RHODE-ISLAND,dean,nursing,College of Nursing,,,,,,
US-UNIVERSITY-OF-FLORIDA-D-COLLEGE-OF-PUBLIC-HEALTH-AND-HEALTH-PROFESSIONS,US-UNIVERSITY-OF-FLORIDA,dean,public_health,College of Public Health and Health Professions,,,,,,
US-UNIVERSITY-OF-MICHIGAN-D-SCHOOL-OF-PUBLIC-HEALTH,US-UNIVERSITY-OF-MICHIGAN,dean,public_health,School of Public Health,,,,,,
US-UNIVERSITY-OF-SOUTH-FLORIDA-D-COLLEGE-OF-PUBLIC-HEALTH,US-UNIVERSITY-OF-SOUTH-FLORIDA,dean,public_health,College of Public Health,,,,,,
US-YALE-UNIVERSITY-D-SCHOOL-OF-PUBLIC-HEALTH,US-YALE-UNIVERSITY,dean,public_health,School of Public Health,,,,,,
US-APPALACHIAN-STATE-UNIVERSITY-D-REICH-COLLEGE-OF-EDUCATION,US-APPALACHIAN-STATE-UNIVERSITY,dean,education,Reich College of Education,,,,1899,,
US-GEORGE-WASHINGTON-UNIVERSITY-D-GRADUATE-SCHOOL-OF-EDUCATION-AND-HUMAN-DEVELOPME,US-GEORGE-WASHINGTON-UNIVERSITY,dean,education,Graduate School of Education and Human Development (GSEHD),,,,,,
US-UNIVERSITY-OF-PENNSYLVANIA-D-GRADUATE-SCHOOL-OF-EDUCATION,US-UNIVERSITY-OF-PENNSYLVANIA,dean,education,Graduate School of Education (Penn GSE),,,,,,
US-CORNELL-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-CORNELL-UNIVERSITY,dean,arts_sciences,College of Arts and Sciences,,,,,,
US-DUKE-UNIVERSITY-D-TRINITY-COLLEGE-OF-ARTS-AND-SCIENCES,US-DUKE-UNIVERSITY,dean,arts_sciences,Trinity College of Arts and Sciences,,,,,,
US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-BIOLOGICAL-SCIENCES,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,dean,arts_sciences,College of Biological Sciences,,,,,,
US-WAKE-FOREST-UNIVERSITY-D-WAKE-FOREST-COLLEGE,US-WAKE-FOREST-UNIVERSITY,dean,arts_sciences,Wake Forest College (College and Graduate School of Arts & Sciences),,,,1834,,
US-DEPAUL-UNIVERSITY-D-SCHOOL-OF-MUSIC,US-DEPAUL-UNIVERSITY,dean,creative_arts,School of Music,,,,1898,,
US-UNIVERSITY-OF-NEVADA-LAS-VEGAS-D-COLLEGE-OF-FINE-ARTS,US-UNIVERSITY-OF-NEVADA-LAS-VEGAS,dean,creative_arts,College of Fine Arts,,,,,,
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA-D-ROSKI-SCHOOL-OF-ART-AND-DESIGN,US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,dean,creative_arts,Roski School of Art and Design,,,,,,
US-YALE-UNIVERSITY-D-SCHOOL-OF-MUSIC,US-YALE-UNIVERSITY,dean,creative_arts,School of Music,,,,,,
US-SHENANDOAH-UNIVERSITY-D-BERNARD-J-DUNN-SCHOOL-OF-PHARMACY,US-SHENANDOAH-UNIVERSITY,dean,pharmacy,Bernard J. Dunn School of Pharmacy,,,,1875,,
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA-D-ALFRED-E-MANN-SCHOOL-OF-PHARMACY-AND-PHARMACEUTI,US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,dean,pharmacy,Alfred E. Mann School of Pharmacy and Pharmaceutical Sciences,,,,,,
US-ARIZONA-STATE-UNIVERSITY-D-GRADUATE-COLLEGE,US-ARIZONA-STATE-UNIVERSITY,dean,graduate,Graduate College,,,,,,
US-UNIVERSITY-OF-ARIZONA-D-GRADUATE-COLLEGE,US-UNIVERSITY-OF-ARIZONA,dean,graduate,Graduate College,,,,,,
US-LOYOLA-UNIVERSITY-MARYLAND-D-SELLINGER-SCHOOL-OF-BUSINESS-AND-MANAGEMENT,US-LOYOLA-UNIVERSITY-MARYLAND,dean,business,Sellinger School of Business and Management,,,,,,
US-HARVARD-UNIVERSITY-D-HARVARD-BUSINESS-SCHOOL,US-HARVARD-UNIVERSITY,dean,business,Harvard Business School,,,,,,
US-KEAN-UNIVERSITY-CENTRAL,US-KEAN-UNIVERSITY,president,central,Office of the President,,,,,,
US-MARQUETTE-UNIVERSITY-CENTRAL,US-MARQUETTE-UNIVERSITY,president,central,Office of the President,,,,1881,,
US-TEXAS-TECH-UNIVERSITY-HEALTH-SCIENCES-CENTER-CENTRAL,US-TEXAS-TECH-UNIVERSITY-HEALTH-SCIENCES-CENTER,president,central,Office of the President,,,,1969,,
US-UNIVERSITY-OF-AKRON-CENTRAL,US-UNIVERSITY-OF-AKRON,president,central,Office of the President,,,,1870,,
US-BELHAVEN-UNIVERSITY-CENTRAL,US-BELHAVEN-UNIVERSITY,president,central,Office of the President,,,,,,
US-CITY-UNIVERSITY-OF-SEATTLE-CENTRAL,US-CITY-UNIVERSITY-OF-SEATTLE,president,central,Office of the President,,,,1973,,
US-COLORADO-TECHNICAL-UNIVERSITY-COLORADO-SPRINGS-CENTRAL,US-COLORADO-TECHNICAL-UNIVERSITY-COLORADO-SPRINGS,president,central,Office of the President,,,,1965,,
US-GONZAGA-UNIVERSITY-CENTRAL,US-GONZAGA-UNIVERSITY,president,central,Office of the President,,,,,,
US-NORTHCENTRAL-UNIVERSITY-CENTRAL,US-NORTHCENTRAL-UNIVERSITY,president,central,Office of the President,,,,1996,,
US-SEATTLE-PACIFIC-UNIVERSITY-CENTRAL,US-SEATTLE-PACIFIC-UNIVERSITY,president,central,Office of the President,,,,,,
US-ST-JOHN-FISHER-UNIVERSITY-CENTRAL,US-ST-JOHN-FISHER-UNIVERSITY,president,central,Office of the President,,,,,,
US-WESTERN-NEW-ENGLAND-UNIVERSITY-CENTRAL,US-WESTERN-NEW-ENGLAND-UNIVERSITY,president,central,Office of the President,,,,,,
US-WIDENER-UNIVERSITY-CENTRAL,US-WIDENER-UNIVERSITY,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-MISSISSIPPI-PROVOST,US-UNIVERSITY-OF-MISSISSIPPI,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-NEW-MEXICO-PROVOST,US-UNIVERSITY-OF-NEW-MEXICO,provost,central,Office of the Provost,,,,,,
US-CARNEGIE-MELLON-UNIVERSITY-D-TEPPER-SCHOOL-OF-BUSINESS,US-CARNEGIE-MELLON-UNIVERSITY,dean,business,Tepper School of Business,,,,,,
US-TEMPLE-UNIVERSITY-D-FOX-SCHOOL-OF-BUSINESS,US-TEMPLE-UNIVERSITY,dean,business,Fox School of Business,,,,,,
US-UNIVERSITY-OF-TEXAS-DALLAS-D-NAVEEN-JINDAL-SCHOOL-OF-MANAGEMENT,US-UNIVERSITY-OF-TEXAS-DALLAS,dean,business,Naveen Jindal School of Management,,,,,,
US-UNIVERSITY-OF-OKLAHOMA-D-UNIVERSITY-OF-OKLAHOMA-COLLEGE-OF-LAW,US-UNIVERSITY-OF-OKLAHOMA,dean,law,University of Oklahoma College of Law,,,,,,
US-INDIANA-UNIVERSITY-INDIANAPOLIS-D-PURDUE-SCHOOL-OF-ENGINEERING-AND-TECHNOLOGY,US-INDIANA-UNIVERSITY-INDIANAPOLIS,dean,engineering,Purdue School of Engineering and Technology,,,,,,
US-MISSISSIPPI-STATE-UNIVERSITY-D-BAGLEY-COLLEGE-OF-ENGINEERING,US-MISSISSIPPI-STATE-UNIVERSITY,dean,engineering,Bagley College of Engineering,,,,,,
US-UNIVERSITY-OF-PITTSBURGH-D-SWANSON-SCHOOL-OF-ENGINEERING,US-UNIVERSITY-OF-PITTSBURGH,dean,engineering,Swanson School of Engineering,,,,,,
US-ARKANSAS-STATE-UNIVERSITY-D-COLLEGE-OF-NURSING-AND-HEALTH-PROFESSIONS,US-ARKANSAS-STATE-UNIVERSITY,dean,nursing,College of Nursing and Health Professions,,,,1909,,
US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-SCHOOL-OF-PUBLIC-HEALTH,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,dean,public_health,School of Public Health,,,,,,
US-BOSTON-COLLEGE-D-LYNCH-SCHOOL-OF-EDUCATION-AND-HUMAN-DEVELOPMENT,US-BOSTON-COLLEGE,dean,education,Lynch School of Education and Human Development,,,,,,
US-BRIGHAM-YOUNG-UNIVERSITY-D-DAVID-O-MCKAY-SCHOOL-OF-EDUCATION,US-BRIGHAM-YOUNG-UNIVERSITY,dean,education,David O. McKay School of Education,,,,,,
US-LEHIGH-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-LEHIGH-UNIVERSITY,dean,education,College of Education,,,,,,
US-MERCER-UNIVERSITY-D-TIFT-COLLEGE-OF-EDUCATION,US-MERCER-UNIVERSITY,dean,education,Tift College of Education,,,,1833,,
US-MICHIGAN-STATE-UNIVERSITY-D-COLLEGE-OF-NATURAL-SCIENCE,US-MICHIGAN-STATE-UNIVERSITY,dean,arts_sciences,College of Natural Science,,,,,,
US-UNIVERSITY-OF-CONNECTICUT-D-COLLEGE-OF-LIBERAL-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-CONNECTICUT,dean,arts_sciences,College of Liberal Arts and Sciences,,,,,,
US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-LIBERAL-ARTS,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,dean,arts_sciences,College of Liberal Arts,,,,,,
US-UNIVERSITY-OF-TENNESSEE-KNOXVILLE-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-UNIVERSITY-OF-TENNESSEE-KNOXVILLE,dean,arts_sciences,College of Arts and Sciences,,,,,,
US-CHAPMAN-UNIVERSITY-D-DODGE-COLLEGE-OF-FILM-AND-MEDIA-ARTS,US-CHAPMAN-UNIVERSITY,dean,creative_arts,Dodge College of Film and Media Arts,,,,1861,,
US-UNIVERSITY-OF-ALABAMA-D-COLLEGE-OF-COMMUNICATION-AND-INFORMATION-SCIENCE,US-UNIVERSITY-OF-ALABAMA,dean,creative_arts,College of Communication and Information Sciences,,,,,,
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA-D-ANNENBERG-SCHOOL-FOR-COMMUNICATION-AND-JOURNALIS,US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,dean,creative_arts,Annenberg School for Communication and Journalism,,,,,,
US-YALE-UNIVERSITY-D-SCHOOL-OF-ART,US-YALE-UNIVERSITY,dean,creative_arts,School of Art,,,,,,
US-UNIVERSITY-OF-WASHINGTON-D-GRADUATE-SCHOOL,US-UNIVERSITY-OF-WASHINGTON,dean,graduate,Graduate School,,,,,,
US-BAYLOR-UNIVERSITY-D-HANKAMER-SCHOOL-OF-BUSINESS,US-BAYLOR-UNIVERSITY,dean,business,Hankamer School of Business,,,,,,
US-STEVENS-INSTITUTE-OF-TECHNOLOGY-D-SCHOOL-OF-BUSINESS,US-STEVENS-INSTITUTE-OF-TECHNOLOGY,dean,business,School of Business (formerly Howe School of Technology Management),,,,1870,,
US-ALLIANT-INTERNATIONAL-UNIVERSITY-SAN-DIEGO-CENTRAL,US-ALLIANT-INTERNATIONAL-UNIVERSITY-SAN-DIEGO,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-ST-THOMAS-HOUSTON-CENTRAL,US-UNIVERSITY-OF-ST-THOMAS-HOUSTON,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-ILLINOIS-CHICAGO-PROVOST,US-UNIVERSITY-OF-ILLINOIS-CHICAGO,provost,central,Office of the Provost and Vice Chancellor for Academic Affairs,,,,,,
US-UNIVERSITY-OF-MARYLAND-COLLEGE-PARK-PROVOST,US-UNIVERSITY-OF-MARYLAND-COLLEGE-PARK,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-NEBRASKA-LINCOLN-PROVOST,US-UNIVERSITY-OF-NEBRASKA-LINCOLN,provost,central,Office of the Executive Vice Chancellor,,,,,,
US-COLLEGE-OF-WILLIAM-AND-MARY-D-RAYMOND-A-MASON-SCHOOL-OF-BUSINESS,US-COLLEGE-OF-WILLIAM-AND-MARY,dean,business,Raymond A. Mason School of Business,,,,,,
US-FLORIDA-INTERNATIONAL-UNIVERSITY-D-COLLEGE-OF-BUSINESS,US-FLORIDA-INTERNATIONAL-UNIVERSITY,dean,business,College of Business,,,,,,
US-UNIVERSITY-OF-CENTRAL-FLORIDA-D-COLLEGE-OF-BUSINESS,US-UNIVERSITY-OF-CENTRAL-FLORIDA,dean,business,College of Business,,,,,,
US-CASE-WESTERN-RESERVE-UNIVERSITY-D-CASE-WESTERN-RESERVE-UNIVERSITY-SCHOOL-OF-LAW,US-CASE-WESTERN-RESERVE-UNIVERSITY,dean,law,Case Western Reserve University School of Law,,,,,,
US-CHAPMAN-UNIVERSITY-D-CHAPMAN-UNIVERSITY-DALE-E-FOWLER-SCHOOL-OF-LAW,US-CHAPMAN-UNIVERSITY,dean,law,Chapman University Dale E. Fowler School of Law,,,,1861,,
US-UNIVERSITY-OF-NEVADA-LAS-VEGAS-D-WILLIAM-S-BOYD-SCHOOL-OF-LAW,US-UNIVERSITY-OF-NEVADA-LAS-VEGAS,dean,law,William S. Boyd School of Law,,,,,,
US-TULANE-UNIVERSITY-D-TULANE-UNIVERSITY-SCHOOL-OF-MEDICINE,US-TULANE-UNIVERSITY,dean,medicine,Tulane University School of Medicine,,,,,,
US-BOISE-STATE-UNIVERSITY-D-COLLEGE-OF-ENGINEERING,US-BOISE-STATE-UNIVERSITY,dean,engineering,College of Engineering,,,,1932,,
US-KANSAS-STATE-UNIVERSITY-D-CARL-R-ICE-COLLEGE-OF-ENGINEERING,US-KANSAS-STATE-UNIVERSITY,dean,engineering,Carl R. Ice College of Engineering,,,,,,
US-NORTHEASTERN-UNIVERSITY-D-COLLEGE-OF-ENGINEERING,US-NORTHEASTERN-UNIVERSITY,dean,engineering,College of Engineering,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-SANTA-CRUZ-D-BASKIN-SCHOOL-OF-ENGINEERING,US-UNIVERSITY-OF-CALIFORNIA-SANTA-CRUZ,dean,engineering,Baskin School of Engineering,,,,,,
US-UNIVERSITY-OF-NEVADA-LAS-VEGAS-D-HOWARD-R-HUGHES-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-NEVADA-LAS-VEGAS,dean,engineering,Howard R. Hughes College of Engineering,,,,,,
US-THOMAS-JEFFERSON-UNIVERSITY-D-JEFFERSON-COLLEGE-OF-NURSING,US-THOMAS-JEFFERSON-UNIVERSITY,dean,nursing,Jefferson College of Nursing,,,,1824,,
US-GEORGE-WASHINGTON-UNIVERSITY-D-MILKEN-INSTITUTE-SCHOOL-OF-PUBLIC-HEALTH,US-GEORGE-WASHINGTON-UNIVERSITY,dean,public_health,Milken Institute School of Public Health,,,,,,
US-TEXAS-A-AND-M-UNIVERSITY-D-SCHOOL-OF-PUBLIC-HEALTH,US-TEXAS-A-AND-M-UNIVERSITY,dean,public_health,School of Public Health,,,,,,
US-UNIVERSITY-OF-TEXAS-ARLINGTON-D-COLLEGE-OF-EDUCATION,US-UNIVERSITY-OF-TEXAS-ARLINGTON,dean,education,College of Education,,,,,,
US-UNIVERSITY-OF-ILLINOIS-CHICAGO-D-COLLEGE-OF-EDUCATION,US-UNIVERSITY-OF-ILLINOIS-CHICAGO,dean,education,College of Education,,,,,,
US-UNIVERSITY-OF-MARYLAND-COLLEGE-PARK-D-COLLEGE-OF-ARTS-AND-HUMANITIES,US-UNIVERSITY-OF-MARYLAND-COLLEGE-PARK,dean,arts_sciences,College of Arts and Humanities,,,,,,
US-UNIVERSITY-OF-TEXAS-DALLAS-D-HARRY-W-BASS-JR-SCHOOL-OF-ARTS-HUMANITIES-AND-TE,US-UNIVERSITY-OF-TEXAS-DALLAS,dean,arts_sciences,"Harry W. Bass Jr. School of Arts, Humanities, and Technology",,,,,,
US-ARIZONA-STATE-UNIVERSITY-D-POLYTECHNIC-SCHOOL,US-ARIZONA-STATE-UNIVERSITY,dean,arts_sciences,The Polytechnic School,,,,,,
US-CORNELL-UNIVERSITY-D-COLLEGE-OF-ARCHITECTURE-ART-AND-PLANNING,US-CORNELL-UNIVERSITY,dean,creative_arts,College of Architecture Art and Planning,,,,,,
US-UNIVERSITY-OF-KANSAS-D-WILLIAM-ALLEN-WHITE-SCHOOL-OF-JOURNALISM-AND-MAS,US-UNIVERSITY-OF-KANSAS,dean,creative_arts,William Allen White School of Journalism and Mass Communications,,,,,,
US-UNIVERSITY-OF-OREGON-D-SCHOOL-OF-JOURNALISM-AND-COMMUNICATION,US-UNIVERSITY-OF-OREGON,dean,creative_arts,School of Journalism and Communication,,,,,,
US-UNIVERSITY-OF-UTAH-D-COLLEGE-OF-FINE-ARTS,US-UNIVERSITY-OF-UTAH,dean,creative_arts,College of Fine Arts,,,,,,
US-OKLAHOMA-STATE-UNIVERSITY-D-FERGUSON-COLLEGE-OF-AGRICULTURE,US-OKLAHOMA-STATE-UNIVERSITY,dean,agriculture,Ferguson College of Agriculture,,,,,,
US-HAMPTON-UNIVERSITY-D-SCHOOL-OF-PHARMACY,US-HAMPTON-UNIVERSITY,dean,pharmacy,School of Pharmacy,,,,,,
US-SOUTHERN-METHODIST-UNIVERSITY-D-COX-SCHOOL-OF-BUSINESS,US-SOUTHERN-METHODIST-UNIVERSITY,dean,business,Cox School of Business,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-IRVINE-D-PAUL-MERAGE-SCHOOL-OF-BUSINESS,US-UNIVERSITY-OF-CALIFORNIA-IRVINE,dean,business,Paul Merage School of Business,,,,,,
US-UNIVERSITY-OF-MANAGEMENT-AND-TECHNOLOGY-CENTRAL,US-UNIVERSITY-OF-MANAGEMENT-AND-TECHNOLOGY,president,central,Office of the President,,,,1998,,
US-UNIVERSITY-OF-PHOENIX-ARIZONA-CENTRAL,US-UNIVERSITY-OF-PHOENIX-ARIZONA,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-SANTA-CRUZ-PROVOST,US-UNIVERSITY-OF-CALIFORNIA-SANTA-CRUZ,provost,central,Office of the Campus Provost and Executive Vice Chancellor,,,,,,
US-UNIVERSITY-OF-GEORGIA-PROVOST,US-UNIVERSITY-OF-GEORGIA,provost,central,Office of the Senior Vice President for Academic Affairs and Provost,,,,,,
US-UNIVERSITY-OF-UTAH-PROVOST,US-UNIVERSITY-OF-UTAH,provost,central,Office of Academic Affairs,,,,,,
US-AMERICAN-UNIVERSITY-D-KOGOD-SCHOOL-OF-BUSINESS,US-AMERICAN-UNIVERSITY,dean,business,Kogod School of Business,,,,,,
US-RUTGERS-UNIVERSITY-D-RUTGERS-BUSINESS-SCHOOL-NEWARK-AND-NEW-BRUNSWICK,US-RUTGERS-UNIVERSITY,dean,business,Rutgers Business School - Newark and New Brunswick,,,,,,
US-UNIVERSITY-OF-ILLINOIS-CHICAGO-D-COLLEGE-OF-BUSINESS-ADMINISTRATION,US-UNIVERSITY-OF-ILLINOIS-CHICAGO,dean,business,College of Business Administration,,,,,,
US-UNIVERSITY-OF-NEBRASKA-LINCOLN-D-COLLEGE-OF-BUSINESS,US-UNIVERSITY-OF-NEBRASKA-LINCOLN,dean,business,College of Business,,,,,,
US-UNIVERSITY-OF-LOUISVILLE-D-UNIVERSITY-OF-LOUISVILLE-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-LOUISVILLE,dean,medicine,University of Louisville School of Medicine,,,,,,
US-HARVARD-UNIVERSITY-D-JOHN-A-PAULSON-SCHOOL-OF-ENGINEERING-AND-APPLIED,US-HARVARD-UNIVERSITY,dean,engineering,John A. Paulson School of Engineering and Applied Sciences,,,,,,
US-UNIVERSITY-OF-ROCHESTER-D-HAJIM-SCHOOL-OF-ENGINEERING-AND-APPLIED-SCIENCES,US-UNIVERSITY-OF-ROCHESTER,dean,engineering,Hajim School of Engineering and Applied Sciences,,,,,,
US-UNIVERSITY-OF-TEXAS-DALLAS-D-ERIK-JONSSON-SCHOOL-OF-ENGINEERING-AND-COMPUTER,US-UNIVERSITY-OF-TEXAS-DALLAS,dean,engineering,Erik Jonsson School of Engineering and Computer Science,,,,,,
US-SOUTHERN-ILLINOIS-UNIVERSITY-EDWARDSVILLE-D-SCHOOL-OF-NURSING,US-SOUTHERN-ILLINOIS-UNIVERSITY-EDWARDSVILLE,dean,nursing,School of Nursing,,,,,,
US-UNIVERSITY-OF-SAN-FRANCISCO-D-SCHOOL-OF-NURSING-AND-HEALTH-PROFESSIONS,US-UNIVERSITY-OF-SAN-FRANCISCO,dean,nursing,School of Nursing and Health Professions,,,,,,
US-UNIVERSITY-OF-WASHINGTON-D-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-WASHINGTON,dean,nursing,School of Nursing,,,,,,
